datetime,open,high,low,close,volume,symbol,timeframe
2025-12-19 13:30:00+0530,84932.2265625,84967.2890625,84932.2265625,84957.7578125,0,sensex,15min
2025-12-19 13:45:00+0530,84957.6171875,84991.953125,84947.7578125,84965.4296875,0,sensex,15min
2025-12-19 14:00:00+0530,84965.578125,84984.8203125,84917.3671875,84950.25,0,sensex,15min
2025-12-19 14:15:00+0530,84946.1171875,85030.3125,84935.90625,84954.40625,0,sensex,15min
2025-12-19 14:30:00+0530,84954.6171875,84976.9609375,84941.921875,84969.2890625,0,sensex,15min
2025-12-19 14:45:00+0530,84967.4609375,84982.5390625,84914.7734375,84914.7734375,0,sensex,15min
2025-12-19 15:00:00+0530,84912.4765625,84957.328125,84858.546875,84939.0625,0,sensex,15min
2025-12-19 15:15:00+0530,84930.7734375,84934.0078125,84924.0234375,84929.421875,0,sensex,15min
2025-12-22 09:15:00+0530,85197.0703125,85438.6484375,85182.9765625,85405.8203125,0,sensex,15min
2025-12-22 09:30:00+0530,85413.0625,85460.25,85357.4921875,85388.046875,0,sensex,15min
2025-12-22 09:45:00+0530,85386.0,85435.5703125,85350.859375,85423.71875,0,sensex,15min
2025-12-22 10:00:00+0530,85423.1484375,85455.2265625,85386.3984375,85405.0625,0,sensex,15min
2025-12-22 10:15:00+0530,85401.3984375,85419.09375,85383.4375,85394.9921875,0,sensex,15min
2025-12-22 10:30:00+0530,85394.2578125,85415.078125,85362.2578125,85387.2109375,0,sensex,15min
2025-12-22 10:45:00+0530,85387.7890625,85450.6328125,85373.53125,85444.7734375,0,sensex,15min
2025-12-22 11:00:00+0530,85444.953125,85459.140625,85368.3203125,85379.21875,0,sensex,15min
2025-12-22 11:15:00+0530,85380.3828125,85417.7890625,85351.1015625,85412.7109375,0,sensex,15min
2025-12-22 11:30:00+0530,85406.9921875,85415.453125,85387.5703125,85408.359375,0,sensex,15min
2025-12-22 11:45:00+0530,85406.78125,85441.2734375,85399.546875,85426.84375,0,sensex,15min
2025-12-22 12:00:00+0530,85428.6171875,85448.4609375,85388.84375,85400.6015625,0,sensex,15min
2025-12-22 12:15:00+0530,85399.609375,85466.140625,85399.609375,85428.640625,0,sensex,15min
2025-12-22 12:30:00+0530,85427.34375,85442.5,85374.640625,85376.578125,0,sensex,15min
2025-12-22 12:45:00+0530,85376.578125,85472.078125,85335.8125,85433.8984375,0,sensex,15min
2025-12-22 13:00:00+0530,85433.8984375,85455.71875,85424.03125,85448.5,0,sensex,15min
2025-12-22 13:15:00+0530,85449.2265625,85484.4296875,85442.3203125,85465.7578125,0,sensex,15min
2025-12-22 13:30:00+0530,85469.953125,85499.5625,85434.28125,85467.453125,0,sensex,15min
2025-12-22 13:45:00+0530,85466.9375,85487.8828125,85459.1328125,85466.25,0,sensex,15min
2025-12-22 14:00:00+0530,85466.25,85495.1171875,85416.9375,85461.296875,0,sensex,15min
2025-12-22 14:15:00+0530,85461.328125,85515.8671875,85418.6484375,85515.8671875,0,sensex,15min
2025-12-22 14:30:00+0530,85514.890625,85582.21875,85488.9375,85535.03125,0,sensex,15min
2025-12-22 14:45:00+0530,85535.03125,85545.9921875,85504.0390625,85531.2265625,0,sensex,15min
2025-12-22 15:00:00+0530,85545.6875,85600.2421875,85543.5,85581.6015625,0,sensex,15min
2025-12-22 15:15:00+0530,85583.5703125,85583.5703125,85567.3515625,85567.6015625,0,sensex,15min
2025-12-23 09:15:00+0530,85667.28125,85667.28125,85429.7734375,85445.2890625,0,sensex,15min
2025-12-23 09:30:00+0530,85447.5234375,85466.5703125,85345.296875,85385.28125,0,sensex,15min
2025-12-23 09:45:00+0530,85386.5078125,85540.1328125,85343.0234375,85539.0390625,0,sensex,15min
2025-12-23 10:00:00+0530,85539.4921875,85605.7890625,85517.203125,85574.2578125,0,sensex,15min
2025-12-23 10:15:00+0530,85575.6875,85575.8515625,85476.6171875,85507.0390625,0,sensex,15min
2025-12-23 10:30:00+0530,85507.9375,85539.796875,85465.28125,85539.796875,0,sensex,15min
2025-12-23 10:45:00+0530,85539.84375,85572.5625,85527.15625,85534.453125,0,sensex,15min
2025-12-23 11:00:00+0530,85537.9296875,85584.8125,85510.0703125,85579.96875,0,sensex,15min
2025-12-23 11:15:00+0530,85579.96875,85587.8671875,85554.359375,85570.78125,0,sensex,15min
2025-12-23 11:30:00+0530,85571.8125,85573.9609375,85466.828125,85483.2421875,0,sensex,15min
2025-12-23 11:45:00+0530,85482.53125,85544.53125,85460.6328125,85521.296875,0,sensex,15min
2025-12-23 12:00:00+0530,85521.0703125,85583.03125,85520.0234375,85553.2734375,0,sensex,15min
2025-12-23 12:15:00+0530,85553.2734375,85566.7109375,85516.6796875,85526.7265625,0,sensex,15min
2025-12-23 12:30:00+0530,85526.109375,85535.3671875,85486.1484375,85513.7109375,0,sensex,15min
2025-12-23 12:45:00+0530,85513.1328125,85581.8671875,85511.5,85554.171875,0,sensex,15min
2025-12-23 13:00:00+0530,85550.8515625,85598.4375,85547.96875,85570.578125,0,sensex,15min
2025-12-23 13:15:00+0530,85569.71875,85587.4765625,85548.6875,85579.1484375,0,sensex,15min
2025-12-23 13:30:00+0530,85578.5703125,85584.7734375,85543.6015625,85550.34375,0,sensex,15min
2025-12-23 13:45:00+0530,85550.34375,85593.25,85543.5078125,85576.2734375,0,sensex,15min
2025-12-23 14:00:00+0530,85576.2734375,85621.046875,85559.4296875,85607.6015625,0,sensex,15min
2025-12-23 14:15:00+0530,85609.2265625,85704.1171875,85603.7421875,85649.4375,0,sensex,15min
2025-12-23 14:30:00+0530,85651.0703125,85656.703125,85503.3203125,85503.3203125,0,sensex,15min
2025-12-23 14:45:00+0530,85503.6171875,85587.5234375,85486.46875,85556.34375,0,sensex,15min
2025-12-23 15:00:00+0530,85564.7421875,85629.2734375,85496.5390625,85546.21875,0,sensex,15min
2025-12-23 15:15:00+0530,85542.453125,85542.453125,85524.546875,85524.546875,0,sensex,15min
2025-12-24 09:15:00+0530,85519.953125,85638.4921875,85389.1484375,85629.328125,0,sensex,15min
2025-12-24 09:30:00+0530,85629.8671875,85677.7578125,85589.328125,85625.1171875,0,sensex,15min
2025-12-24 09:45:00+0530,85631.953125,85678.7890625,85581.1015625,85643.7109375,0,sensex,15min
2025-12-24 10:00:00+0530,85644.25,85685.6484375,85598.078125,85678.71875,0,sensex,15min
2025-12-24 10:15:00+0530,85678.8984375,85734.296875,85648.9921875,85684.546875,0,sensex,15min
2025-12-24 10:30:00+0530,85688.953125,85722.7421875,85621.5078125,85653.1328125,0,sensex,15min
2025-12-24 10:45:00+0530,85650.28125,85660.5,85571.59375,85625.9921875,0,sensex,15min
2025-12-24 11:00:00+0530,85628.09375,85635.0390625,85564.9765625,85613.6015625,0,sensex,15min
2025-12-24 11:15:00+0530,85616.359375,85641.7890625,85589.7109375,85617.6171875,0,sensex,15min
2025-12-24 11:30:00+0530,85616.4375,85628.0390625,85520.5,85549.5,0,sensex,15min
2025-12-24 11:45:00+0530,85549.8671875,85566.5703125,85483.6875,85562.2890625,0,sensex,15min
2025-12-24 12:00:00+0530,85561.671875,85569.7265625,85501.9609375,85544.46875,0,sensex,15min
2025-12-24 12:15:00+0530,85545.109375,85585.4609375,85515.9609375,85580.046875,0,sensex,15min
2025-12-24 12:30:00+0530,85583.03125,85591.8125,85514.4765625,85524.90625,0,sensex,15min
2025-12-24 12:45:00+0530,85523.921875,85564.609375,85517.21875,85555.3125,0,sensex,15min
2025-12-24 13:00:00+0530,85554.8125,85559.7265625,85491.5703125,85516.0234375,0,sensex,15min
2025-12-24 13:15:00+0530,85516.0234375,85523.3984375,85462.640625,85467.2265625,0,sensex,15min
2025-12-24 13:30:00+0530,85467.390625,85486.6484375,85407.421875,85469.0390625,0,sensex,15min
2025-12-24 13:45:00+0530,85469.109375,85489.5390625,85410.0625,85438.359375,0,sensex,15min
2025-12-24 14:00:00+0530,85437.890625,85495.0234375,85395.0625,85451.34375,0,sensex,15min
2025-12-24 14:15:00+0530,85453.078125,85478.3828125,85365.8203125,85395.578125,0,sensex,15min
2025-12-24 14:30:00+0530,85397.7734375,85432.390625,85344.34375,85416.2890625,0,sensex,15min
2025-12-24 14:45:00+0530,85417.6328125,85452.078125,85345.5,85437.5625,0,sensex,15min
2025-12-24 15:00:00+0530,85439.046875,85487.859375,85345.546875,85464.8828125,0,sensex,15min
2025-12-24 15:15:00+0530,85459.7421875,85459.7421875,85404.5703125,85408.8125,0,sensex,15min
2025-12-26 09:15:00+0530,85295.90625,85375.921875,85247.5390625,85341.2890625,0,sensex,15min
2025-12-26 09:30:00+0530,85341.9296875,85367.1484375,85189.8828125,85205.140625,0,sensex,15min
2025-12-26 09:45:00+0530,85203.1328125,85228.359375,85166.90625,85225.9375,0,sensex,15min
2025-12-26 10:00:00+0530,85219.75,85273.1328125,85184.609375,85239.7890625,0,sensex,15min
2025-12-26 10:15:00+0530,85240.1875,85241.4375,85181.9609375,85216.53125,0,sensex,15min
2025-12-26 10:30:00+0530,85214.6015625,85247.84375,85197.9296875,85223.6484375,0,sensex,15min
2025-12-26 10:45:00+0530,85222.75,85230.5390625,85186.5625,85211.1796875,0,sensex,15min
2025-12-26 11:00:00+0530,85209.703125,85227.4921875,85153.859375,85171.0703125,0,sensex,15min
2025-12-26 11:15:00+0530,85171.0234375,85173.15625,85129.203125,85143.2578125,0,sensex,15min
2025-12-26 11:30:00+0530,85144.6484375,85154.4375,85076.3515625,85093.1328125,0,sensex,15min
2025-12-26 11:45:00+0530,85092.9765625,85112.328125,85071.6796875,85089.203125,0,sensex,15min
2025-12-26 12:00:00+0530,85089.203125,85098.2734375,85067.6484375,85086.21875,0,sensex,15min
2025-12-26 12:15:00+0530,85086.71875,85118.421875,85074.4609375,85092.640625,0,sensex,15min
2025-12-26 12:30:00+0530,85093.15625,85096.7421875,85021.4609375,85032.1015625,0,sensex,15min
2025-12-26 12:45:00+0530,85027.453125,85041.46875,85011.6875,85015.65625,0,sensex,15min
2025-12-26 13:00:00+0530,85015.65625,85044.3515625,85000.21875,85034.421875,0,sensex,15min
2025-12-26 13:15:00+0530,85034.71875,85069.28125,85033.828125,85056.359375,0,sensex,15min
