datetime,open,high,low,close,volume,symbol,timeframe
2025-12-19 13:40:00+0530,59066.1484375,59096.6015625,59054.6015625,59096.6015625,0,banknifty,5min
2025-12-19 13:45:00+0530,59094.6484375,59124.6015625,59087.8984375,59116.44921875,0,banknifty,5min
2025-12-19 13:50:00+0530,59113.25,59122.6015625,59101.80078125,59101.80078125,0,banknifty,5min
2025-12-19 13:55:00+0530,59105.19921875,59119.75,59096.55078125,59109.05078125,0,banknifty,5min
2025-12-19 14:00:00+0530,59114.19921875,59125.25,59067.69921875,59089.69921875,0,banknifty,5min
2025-12-19 14:05:00+0530,59091.3984375,59106.6015625,59063.3515625,59074.80078125,0,banknifty,5min
2025-12-19 14:10:00+0530,59080.05078125,59080.30078125,59058.94921875,59070.25,0,banknifty,5min
2025-12-19 14:15:00+0530,59069.55078125,59096.75,59063.0,59093.94921875,0,banknifty,5min
2025-12-19 14:20:00+0530,59094.94921875,59123.44921875,59082.3984375,59119.19921875,0,banknifty,5min
2025-12-19 14:25:00+0530,59121.6015625,59134.05078125,59070.1484375,59075.55078125,0,banknifty,5min
2025-12-19 14:30:00+0530,59077.44921875,59099.0,59064.8984375,59069.75,0,banknifty,5min
2025-12-19 14:35:00+0530,59066.3984375,59103.5,59064.80078125,59099.8984375,0,banknifty,5min
2025-12-19 14:40:00+0530,59098.0,59115.0,59086.6484375,59113.75,0,banknifty,5min
2025-12-19 14:45:00+0530,59113.1015625,59138.94921875,59108.6015625,59134.6484375,0,banknifty,5min
2025-12-19 14:50:00+0530,59135.19921875,59135.19921875,59095.5,59097.25,0,banknifty,5min
2025-12-19 14:55:00+0530,59097.55078125,59108.25,59081.69921875,59081.69921875,0,banknifty,5min
2025-12-19 15:00:00+0530,59082.3984375,59089.6015625,59047.44921875,59082.1484375,0,banknifty,5min
2025-12-19 15:05:00+0530,59078.3515625,59085.8515625,59063.94921875,59083.8515625,0,banknifty,5min
2025-12-19 15:10:00+0530,59085.3515625,59091.30078125,59071.3984375,59080.0,0,banknifty,5min
2025-12-19 15:15:00+0530,59080.80078125,59080.80078125,59058.1015625,59074.6015625,0,banknifty,5min
2025-12-19 15:20:00+0530,59072.3515625,59080.55078125,59059.1015625,59071.30078125,0,banknifty,5min
2025-12-19 15:25:00+0530,59070.30078125,59083.0,59026.69921875,59046.80078125,0,banknifty,5min
2025-12-22 09:15:00+0530,59224.75,59268.75,59158.8984375,59254.6015625,0,banknifty,5min
2025-12-22 09:20:00+0530,59258.69921875,59339.6484375,59257.6015625,59323.19921875,0,banknifty,5min
2025-12-22 09:25:00+0530,59319.30078125,59371.1015625,59306.5,59343.30078125,0,banknifty,5min
2025-12-22 09:30:00+0530,59339.69921875,59361.8515625,59311.5,59327.80078125,0,banknifty,5min
2025-12-22 09:35:00+0530,59330.1015625,59353.1015625,59285.94921875,59288.5,0,banknifty,5min
